2025-10-20,5152.31,Training Income,expense,sales
2025-07-16,18622.36,Marketing Expense,income,utilities
2025-11-24,24311.96,Office Supplies,expense,software
2025-12-31,3427.66,Product Sale,income,travel
2025-10-10,8323.75,Software Subscription,expense,sales
2025-11-04,37550.09,Product Sale,income,software
2025-12-10,49447.29,Software Subscription,income,operations
2025-08-26,28468.47,Software Subscription,expense,software
2025-08-06,47813.82,Software Subscription,income,utilities
2025-12-19,21238.25,Client Payment,expense,sales
2026-01-08,33874.84,Consulting Fee,income,operations
2025-08-14,4367.28,Office Supplies,expense,training
2025-11-22,26962.7,Utility Bill,expense,travel
2025-09-07,40978.61,Product Sale,expense,maintenance
2025-09-14,7735.29,Maintenance Cost,expense,sales
2025-07-19,20210.32,Travel Expense,income,marketing
2025-07-20,7188.7,Client Payment,expense,utilities
2025-07-16,37361.15,Travel Expense,expense,travel
2025-09-02,34411.47,Client Payment,expense,marketing
2025-10-29,26250.14,Consulting Fee,income,software
2026-01-13,296.09,Product Sale,income,utilities
2025-09-14,14454.28,Office Supplies,income,utilities
2025-10-12,31569.87,Training Income,income,travel
2025-09-20,1485.03,Software Subscription,income,training
2025-09-28,35587.43,Training Income,income,training
2025-11-27,39212.72,Maintenance Cost,expense,utilities
2025-12-21,31394.37,Maintenance Cost,expense,travel
2025-08-03,24653.59,Travel Expense,expense,travel
2025-11-30,29815.49,Client Payment,income,marketing
2025-09-11,27828.67,Training Income,income,maintenance
2025-10-06,29176.73,Utility Bill,income,operations
2025-07-23,10275.86,Consulting Fee,expense,sales
2025-12-08,32248.4,Product Sale,expense,operations
2025-09-03,46442.29,Product Sale,expense,travel
2025-08-09,25698.43,Travel Expense,income,software
2025-12-17,5194.12,Travel Expense,income,sales
2025-12-22,4916.04,Maintenance Cost,income,travel
2025-12-26,6380.96,Maintenance Cost,expense,operations
2025-08-06,40761.06,Office Supplies,expense,maintenance
2025-09-19,26071.97,Software Subscription,expense,sales
2026-01-18,33461.13,Training Income,income,utilities
2025-12-02,43812.64,Consulting Fee,expense,sales
2025-11-22,9170.68,Maintenance Cost,expense,travel
2025-08-13,16568.85,Travel Expense,income,maintenance
2025-07-19,36880.23,Maintenance Cost,expense,sales
2025-07-07,192.24,Utility Bill,income,operations
2025-12-17,27093.19,Product Sale,expense,maintenance
2025-10-26,2123.44,Software Subscription,income,sales
2026-01-07,44194.66,Software Subscription,expense,operations
2025-08-13,26524.6,Software Subscription,expense,maintenance
2025-09-25,28050.28,Travel Expense,expense,operations
2026-01-03,23418.9,Office Supplies,income,travel
2025-09-13,5366.23,Marketing Expense,income,marketing
2025-08-21,45818.2,Consulting Fee,income,utilities
2026-01-16,47716.73,Office Supplies,expense,travel
2025-07-06,18816.57,Office Supplies,expense,travel
2025-09-30,10225.4,Marketing Expense,income,sales
2025-09-23,6958.89,Office Supplies,income,sales
2025-09-20,41876.27,Maintenance Cost,expense,travel
2025-09-11,42389.45,Office Supplies,income,utilities
2025-11-23,26114.9,Utility Bill,income,software
2025-10-18,22777.77,Utility Bill,expense,travel
2025-10-22,24884.46,Product Sale,expense,travel
2025-08-12,37646.12,Training Income,income,travel
2025-07-13,46737.81,Maintenance Cost,expense,software
2025-08-02,27867.8,Office Supplies,expense,travel
2025-09-19,12269.47,Software Subscription,income,utilities
2025-09-18,12411.59,Product Sale,expense,marketing
2025-07-09,31792.61,Training Income,expense,maintenance
2025-09-07,34662.01,Training Income,expense,operations
2025-10-14,34511.55,Marketing Expense,income,marketing
2025-12-26,2972.47,Maintenance Cost,income,travel
2025-12-15,28944.56,Office Supplies,expense,sales
2025-07-13,6226.58,Software Subscription,expense,sales
2025-10-11,39197.9,Marketing Expense,expense,software
2025-12-14,29559.84,Marketing Expense,income,travel
2025-07-21,8859.48,Client Payment,expense,sales
2025-07-28,26414.56,Maintenance Cost,income,travel
2025-12-17,20453.45,Office Supplies,income,maintenance
2025-09-05,4600.16,Office Supplies,income,training
2025-09-20,33994.69,Marketing Expense,income,utilities
2025-09-04,43306.95,Utility Bill,income,software
2025-10-17,11981.12,Travel Expense,income,marketing
2025-09-12,41590.3,Software Subscription,income,marketing
2025-08-27,34449.77,Client Payment,income,training
2025-09-09,16647.84,Consulting Fee,expense,maintenance
2025-12-11,44043.15,Marketing Expense,expense,training
2025-10-31,33767.09,Marketing Expense,income,marketing
2025-08-29,28490.81,Travel Expense,income,maintenance
2025-09-07,20621.96,Travel Expense,expense,operations
2025-10-04,5036.48,Office Supplies,expense,travel
2026-01-02,45403.21,Maintenance Cost,income,operations
2025-09-12,7208.08,Client Payment,income,utilities
2025-12-15,30582.26,Product Sale,income,training
2025-12-01,39174.26,Office Supplies,expense,marketing
2025-09-07,48617.03,Software Subscription,expense,sales
2025-07-20,3773.32,Marketing Expense,income,software
2026-01-18,34317.55,Software Subscription,expense,travel
2026-01-03,15597.98,Marketing Expense,income,operations
2025-12-21,20981.84,Maintenance Cost,income,travel
2025-11-13,35271.26,Utility Bill,income,operations
2025-08-13,4673.87,Product Sale,expense,marketing
2025-11-26,31961.08,Office Supplies,income,travel
2025-12-29,49959.8,Maintenance Cost,expense,marketing
2026-01-04,16742.03,Travel Expense,income,software
2025-11-04,45158.34,Office Supplies,expense,training
2025-12-23,25819.84,Product Sale,income,operations
2025-10-12,30680.73,Travel Expense,income,operations
2026-01-05,45560.51,Software Subscription,expense,utilities
2025-09-23,8827.41,Maintenance Cost,income,travel
2025-12-26,48517.96,Consulting Fee,income,maintenance
2025-11-22,2198.78,Product Sale,expense,travel
2025-09-23,20468.74,Marketing Expense,expense,sales
2025-12-25,27136.85,Office Supplies,expense,sales
2025-11-27,39452.8,Product Sale,expense,marketing
2026-01-13,4462.15,Client Payment,income,sales
2026-01-15,16640.21,Marketing Expense,income,travel
2025-12-07,44565.31,Office Supplies,income,travel
2025-10-11,36709.67,Training Income,expense,operations
2025-07-20,13761.38,Client Payment,expense,maintenance
2025-11-05,3107.91,Consulting Fee,income,software
2025-09-22,38367.73,Training Income,expense,training
2025-10-01,24320.84,Travel Expense,income,operations
2025-11-15,7657.08,Consulting Fee,income,operations
2025-11-22,24442.6,Maintenance Cost,income,sales
2025-11-13,47094.82,Office Supplies,income,utilities
2025-11-29,17243.7,Client Payment,expense,training
2025-08-14,9021.61,Consulting Fee,expense,marketing
2025-07-26,4831.56,Marketing Expense,income,training
2025-09-18,2628.78,Travel Expense,income,sales
2026-01-08,42779.63,Product Sale,expense,travel
2025-08-13,17321.48,Marketing Expense,expense,travel
2025-08-19,19783.18,Marketing Expense,expense,sales
2025-09-21,19759.56,Client Payment,income,marketing
2025-09-17,21769.08,Client Payment,expense,training
2025-10-25,9052.8,Software Subscription,income,marketing
2025-12-13,9652.35,Client Payment,expense,utilities
2025-11-09,13214.72,Office Supplies,expense,maintenance
2025-12-30,41771.27,Training Income,income,travel
2025-07-16,5705.63,Utility Bill,income,maintenance
2025-12-09,34689.48,Consulting Fee,income,marketing
2025-09-23,6562.51,Travel Expense,expense,travel
2025-11-13,33379.91,Training Income,expense,maintenance
2025-10-16,38877.83,Software Subscription,income,marketing
2025-11-04,20617.31,Office Supplies,income,travel
2025-10-19,18403.33,Travel Expense,expense,travel
2025-11-22,39341.93,Travel Expense,expense,training
2025-10-25,21130.43,Consulting Fee,expense,sales
2025-12-04,4758.47,Software Subscription,expense,utilities
2025-10-20,2335.06,Utility Bill,income,training
2025-11-01,19688.26,Travel Expense,income,maintenance
2025-08-24,16301.05,Product Sale,expense,travel
2025-12-06,36903.07,Product Sale,expense,utilities
2025-07-23,19592.47,Travel Expense,expense,marketing
2025-10-31,26216.85,Training Income,income,maintenance
2025-09-30,3378.12,Utility Bill,income,training
2025-09-22,34837.78,Marketing Expense,expense,marketing
2025-11-24,42675.9,Travel Expense,income,sales
2025-12-26,29468.24,Travel Expense,expense,utilities
2025-08-26,31505.24,Training Income,expense,software
2025-07-09,44138.9,Utility Bill,expense,utilities
2025-12-29,8159.23,Maintenance Cost,expense,sales
2025-09-11,16495.35,Marketing Expense,expense,software
2025-08-07,14928.85,Maintenance Cost,income,sales
2025-08-01,13522.75,Client Payment,income,operations
2025-10-31,35751.05,Client Payment,income,sales
2025-07-09,22209.39,Consulting Fee,income,training
2025-12-17,2947.74,Utility Bill,income,operations
2025-11-13,12524.05,Travel Expense,income,marketing
2025-07-25,35963.57,Software Subscription,expense,utilities
2025-09-19,39475.81,Marketing Expense,income,marketing
2025-07-17,25191.34,Software Subscription,income,marketing
2025-08-25,44780.46,Training Income,income,training
2025-11-02,25151.56,Software Subscription,expense,travel
2025-12-02,31658.69,Training Income,expense,utilities
2025-08-21,40355.21,Client Payment,income,travel
2026-01-12,13179.14,Office Supplies,expense,sales
2025-11-11,40318.03,Office Supplies,expense,travel
2025-10-05,1332.14,Product Sale,expense,training
2025-08-15,1546.65,Consulting Fee,expense,software
2025-12-06,39726.97,Maintenance Cost,income,operations
2026-01-01,23844.33,Maintenance Cost,expense,operations
2025-07-16,13205.93,Marketing Expense,income,utilities
2025-12-11,1270.51,Marketing Expense,income,operations
2025-08-04,7065.32,Marketing Expense,expense,software
2025-08-06,11366.99,Training Income,expense,operations
2025-10-07,13614.61,Consulting Fee,expense,maintenance
2026-01-14,24043.67,Product Sale,expense,software
2025-12-20,33049.87,Consulting Fee,expense,marketing
2025-09-28,19166.11,Utility Bill,income,utilities
2025-10-04,25707.2,Software Subscription,income,sales
2026-01-10,46286.21,Utility Bill,income,operations
2025-11-08,25352.14,Marketing Expense,expense,software
2026-01-18,10149.09,Travel Expense,expense,training
2026-01-14,8875.81,Maintenance Cost,expense,maintenance
2025-07-15,35570.53,Travel Expense,income,sales
2025-10-13,47375.64,Marketing Expense,income,marketing
2025-09-02,31055.1,Training Income,income,training
2025-12-25,12714.05,Client Payment,expense,utilities
2025-11-18,39205.74,Office Supplies,expense,maintenance
2025-10-26,33014.19,Software Subscription,expense,utilities
2025-07-28,42221.42,Utility Bill,expense,training
2025-09-07,14411.23,Marketing Expense,expense,training
2025-07-16,18729.21,Maintenance Cost,expense,travel
2025-09-29,44665.33,Product Sale,income,software
2025-08-19,16391.38,Maintenance Cost,expense,utilities
2025-10-23,46475.7,Software Subscription,expense,marketing
2025-11-03,8163.05,Marketing Expense,expense,travel
2025-10-18,25992.8,Travel Expense,expense,operations
2026-01-07,14833.03,Client Payment,income,operations
2025-09-27,48313.17,Product Sale,income,travel
2025-09-17,6232.69,Software Subscription,expense,utilities
2025-11-22,23799.55,Utility Bill,income,sales
2025-09-20,37968.32,Product Sale,expense,travel
2025-11-13,9121.3,Consulting Fee,expense,software
2025-11-14,23651.44,Office Supplies,income,operations
2025-11-20,15630.33,Utility Bill,income,training
2025-08-14,26080.28,Travel Expense,expense,travel
2025-10-29,31140.47,Office Supplies,income,software
2025-11-13,13223.94,Client Payment,income,sales
2025-12-05,26214.88,Travel Expense,income,marketing
2025-07-09,38304.61,Marketing Expense,income,training
2025-11-19,38283.92,Maintenance Cost,income,maintenance
2025-07-11,27017.34,Travel Expense,expense,operations
2025-09-02,15431.21,Product Sale,income,travel
2025-07-08,25223.35,Training Income,income,maintenance
2025-07-12,22391.79,Travel Expense,income,software
2026-01-10,27590.41,Office Supplies,expense,maintenance
2025-10-27,654.02,Client Payment,income,travel
2025-12-18,37127.3,Office Supplies,income,software
2025-08-21,16154.85,Product Sale,income,travel
2025-12-02,26582.11,Travel Expense,income,maintenance
2025-11-16,39907.35,Client Payment,expense,training
2025-11-20,11786.32,Travel Expense,expense,sales
2025-07-17,34778.89,Office Supplies,expense,training
2025-10-08,38656.99,Consulting Fee,expense,training
2025-07-22,9671.17,Office Supplies,expense,travel
2025-07-18,28182.42,Software Subscription,income,software
2025-10-04,49573.84,Training Income,income,sales
2025-11-21,30964.98,Product Sale,income,marketing
2025-11-20,47663.72,Maintenance Cost,income,training
2026-01-10,8738.3,Marketing Expense,expense,training
2025-07-29,7859.72,Utility Bill,expense,travel
2025-07-07,31148.35,Travel Expense,expense,software
2025-12-21,14559.02,Software Subscription,income,marketing
2025-09-10,19126.09,Office Supplies,income,software
2025-09-08,20868.08,Client Payment,expense,travel
2025-08-23,44527.74,Travel Expense,expense,utilities
2026-01-02,44076.85,Office Supplies,expense,training
2025-11-20,7618.36,Utility Bill,income,software
2025-08-29,16740.98,Client Payment,expense,software
2025-11-07,31710.28,Product Sale,income,software
2025-11-20,38888.23,Office Supplies,expense,training
2025-10-31,26382.8,Training Income,income,software
2025-12-03,8999.82,Software Subscription,income,software
2025-10-05,17470.67,Consulting Fee,income,utilities
2025-08-31,7494.74,Travel Expense,expense,software
2025-07-25,22099.98,Marketing Expense,income,travel
2025-11-09,45871.07,Marketing Expense,income,sales
2025-12-28,38465.39,Marketing Expense,expense,maintenance
2025-12-20,27329.6,Client Payment,income,marketing
2025-11-10,9457.51,Consulting Fee,income,sales
2025-10-18,24935,Marketing Expense,expense,training
2026-01-14,39477.05,Utility Bill,income,utilities
2025-09-21,24851.12,Travel Expense,expense,utilities
2025-08-26,40022.06,Maintenance Cost,income,maintenance
2025-09-17,28369.7,Maintenance Cost,expense,software
2025-07-18,35838.35,Office Supplies,expense,sales
2026-01-11,1263.11,Travel Expense,income,marketing
2025-11-27,26758.62,Software Subscription,income,travel
2025-09-17,44745.69,Utility Bill,expense,sales
2025-10-26,41209.46,Client Payment,expense,maintenance
2025-07-15,4538.89,Office Supplies,income,operations
2025-07-27,9527.34,Consulting Fee,income,utilities
2026-01-17,22950.33,Maintenance Cost,expense,marketing
2025-12-08,25787.43,Maintenance Cost,income,software
2025-09-14,40210.21,Software Subscription,income,utilities
2025-10-12,39734.22,Software Subscription,expense,utilities
2025-09-22,28455.28,Travel Expense,expense,travel
2025-09-06,27245.45,Marketing Expense,income,travel
2025-07-11,19863,Software Subscription,income,sales
2025-08-14,4064.72,Consulting Fee,expense,operations
2026-01-11,8203.85,Office Supplies,income,travel
2025-12-29,16663.07,Training Income,income,sales
2025-09-08,43259.98,Consulting Fee,expense,maintenance
2025-10-17,30314.48,Consulting Fee,income,software
2025-08-13,3136.82,Training Income,income,utilities
2025-07-10,48367.79,Consulting Fee,income,travel
2025-11-06,30580.71,Marketing Expense,income,sales
2025-12-10,44865.37,Marketing Expense,income,maintenance
2026-01-06,46719.04,Client Payment,expense,training
2025-08-12,13407.72,Travel Expense,expense,software
2025-08-12,12055.03,Training Income,income,marketing
2025-09-04,16817.64,Product Sale,income,training
2025-08-22,23037.99,Client Payment,expense,operations
2025-07-29,45824.84,Client Payment,income,sales
2025-10-02,5772.73,Office Supplies,expense,utilities
2026-01-12,6006.56,Training Income,income,operations
2025-11-18,40510.85,Utility Bill,income,marketing
2025-12-31,4607.48,Office Supplies,income,software
2025-11-11,13762.13,Client Payment,expense,software
2025-10-14,41067.09,Client Payment,expense,training
2025-08-31,21818.98,Marketing Expense,income,operations
2025-09-04,18562.35,Utility Bill,income,sales
2026-01-02,14354.72,Product Sale,income,sales
2026-01-03,41362.49,Utility Bill,expense,marketing
2025-08-21,8550.69,Software Subscription,expense,operations
2026-01-09,28569.01,Training Income,expense,software
2025-11-25,17006.71,Consulting Fee,income,travel
2025-11-29,2407.24,Travel Expense,expense,travel
2026-01-01,13044.01,Consulting Fee,expense,training
2025-08-27,46211.06,Office Supplies,expense,utilities
2025-10-08,33103.85,Training Income,income,training
2025-10-06,49544.91,Training Income,expense,travel
2025-12-15,4428.6,Travel Expense,expense,sales
2025-11-21,10899.17,Marketing Expense,expense,travel
2025-08-24,2649.51,Training Income,income,training
2025-07-18,40934.32,Office Supplies,expense,travel
2025-11-26,1283.58,Maintenance Cost,income,operations
2025-11-17,12262.24,Software Subscription,income,marketing
2025-12-04,9282.23,Office Supplies,income,training
2025-12-28,3511.6,Office Supplies,income,maintenance
2025-08-10,24995.34,Marketing Expense,expense,maintenance
2025-10-26,5764.39,Utility Bill,income,marketing
2026-01-02,44380.84,Travel Expense,income,utilities
2025-10-10,44030.54,Client Payment,income,software
2025-11-08,18333.04,Office Supplies,expense,software
2025-12-28,30299.77,Software Subscription,income,training
2025-12-16,7320.93,Office Supplies,expense,marketing
2026-01-08,19435.61,Training Income,expense,maintenance
2025-10-11,34054.37,Travel Expense,income,operations
2025-09-11,40012.54,Training Income,income,utilities
2025-09-30,20884.14,Office Supplies,income,travel
2025-07-29,11174.12,Marketing Expense,expense,maintenance
2025-12-14,34936.45,Software Subscription,income,travel
2026-01-05,8047.54,Software Subscription,income,marketing
2025-07-31,37123.15,Consulting Fee,expense,marketing
2025-07-21,33707.02,Consulting Fee,expense,training
2025-11-14,2894.37,Marketing Expense,income,software
2025-10-18,27744.24,Travel Expense,income,travel
2026-01-11,3026.87,Utility Bill,expense,operations
2026-01-18,39977.65,Marketing Expense,expense,training
2025-08-02,8910.23,Maintenance Cost,income,utilities
2025-11-08,41981.79,Client Payment,income,utilities
2025-09-25,43659.28,Utility Bill,income,maintenance
2026-01-03,11321.12,Office Supplies,expense,software
2025-10-29,49538.68,Travel Expense,income,sales
2025-08-28,1341.15,Maintenance Cost,expense,marketing
2025-09-24,18486.48,Marketing Expense,income,training
2025-09-02,20384.25,Training Income,income,training
2025-12-17,29249.63,Product Sale,expense,marketing
2025-11-30,47650.53,Product Sale,income,maintenance
2025-08-01,14306.37,Office Supplies,expense,software
2025-07-22,48910.77,Office Supplies,income,software
2025-09-22,17117.41,Software Subscription,expense,software
2025-11-12,20593.37,Travel Expense,expense,maintenance
2025-08-02,28107.27,Training Income,expense,travel
2025-12-22,19273.26,Office Supplies,income,marketing
2026-01-05,15522.03,Office Supplies,expense,maintenance
2025-07-16,5778.98,Training Income,expense,operations
2025-11-15,47455.82,Maintenance Cost,income,operations
2025-07-28,11647.92,Software Subscription,expense,operations
2026-01-02,25624.23,Training Income,expense,operations
2025-07-13,25195.18,Client Payment,income,operations
2025-09-28,49761.36,Marketing Expense,expense,operations
2025-11-05,25988.31,Office Supplies,expense,travel
2025-12-23,49015.44,Marketing Expense,expense,sales
2026-01-16,46070.78,Product Sale,income,operations
2025-12-06,19306.84,Maintenance Cost,income,software
2025-10-13,29922.52,Travel Expense,expense,utilities
2025-08-12,4047.26,Training Income,income,sales
2025-12-11,41393.61,Office Supplies,expense,travel
2025-10-31,43219.56,Product Sale,expense,utilities
2025-10-25,46181.75,Office Supplies,expense,travel
2026-01-07,47901.04,Utility Bill,expense,training
2025-11-30,18916.66,Product Sale,income,utilities
2026-01-01,39244.75,Office Supplies,income,operations
2025-11-04,34153.02,Software Subscription,income,sales
2025-10-17,48414.36,Office Supplies,income,software
2025-07-31,41484.08,Maintenance Cost,income,travel
2025-07-18,35285.26,Travel Expense,income,sales
2025-07-16,39026.02,Software Subscription,expense,maintenance
2025-09-22,36777.98,Marketing Expense,income,sales
2025-11-19,21627.82,Travel Expense,income,training
2025-10-13,33855.41,Office Supplies,expense,maintenance
2025-10-17,41007.49,Utility Bill,expense,utilities
2025-10-19,8363.51,Travel Expense,expense,training
2025-10-22,38974.98,Client Payment,income,sales
2025-07-31,19448.75,Client Payment,income,utilities
2025-10-17,9299.15,Travel Expense,expense,training
2025-10-08,5333.52,Training Income,expense,travel
2025-08-13,13686.74,Travel Expense,expense,maintenance
2025-12-14,48496.3,Marketing Expense,expense,travel
2025-10-21,49852.2,Consulting Fee,income,software
2025-09-09,8066.25,Office Supplies,expense,operations
2025-07-22,21532.58,Marketing Expense,expense,utilities
2025-07-17,38851.31,Maintenance Cost,income,maintenance
2025-10-14,48331.62,Office Supplies,expense,operations
2025-12-31,47375.91,Office Supplies,income,sales
2025-09-20,39060.99,Travel Expense,income,operations
2025-09-13,35716.31,Product Sale,expense,sales
2025-11-03,33206.42,Office Supplies,income,sales
2025-11-14,17682.1,Office Supplies,income,travel
2025-10-06,28390.76,Product Sale,expense,marketing
2025-09-19,28374.82,Office Supplies,expense,software
2025-12-27,9967.73,Travel Expense,expense,software
2025-11-02,227.96,Office Supplies,expense,marketing
2025-12-19,12625.82,Maintenance Cost,expense,operations
2025-10-06,7537.47,Travel Expense,income,marketing
2025-08-28,25556.94,Maintenance Cost,expense,marketing
2025-12-08,28925.47,Consulting Fee,expense,operations
2025-08-28,39784.46,Consulting Fee,expense,utilities
2025-10-27,4951.91,Software Subscription,income,operations
2025-11-13,29741.91,Marketing Expense,income,software
2025-08-10,8866.7,Training Income,income,marketing
2025-08-21,44816.61,Product Sale,income,travel
2026-01-07,40144.51,Consulting Fee,expense,maintenance
2025-07-21,14842.3,Maintenance Cost,expense,travel
2025-07-10,4369.89,Software Subscription,income,software
2025-09-04,8871.69,Travel Expense,expense,training
2025-11-24,46828.87,Marketing Expense,expense,marketing
2025-11-23,42604.6,Office Supplies,income,marketing
2025-08-01,44515.75,Travel Expense,income,training
2026-01-06,44540.99,Office Supplies,expense,sales
2025-11-03,20177.49,Consulting Fee,income,training
2025-11-12,7286.92,Travel Expense,income,operations
2025-11-08,425.74,Travel Expense,expense,utilities
2025-09-05,32498.12,Training Income,expense,maintenance
2025-12-12,16276.29,Client Payment,income,maintenance
2025-10-16,13665.29,Consulting Fee,expense,software
2025-08-27,39630.89,Utility Bill,expense,training
2025-11-03,41380.61,Marketing Expense,expense,sales
2025-11-16,22788.99,Software Subscription,expense,utilities
2025-11-26,45977.46,Travel Expense,income,maintenance
2025-11-11,21743.38,Consulting Fee,expense,travel
2025-10-30,38213.31,Client Payment,income,sales
2025-08-30,28558.91,Utility Bill,income,marketing
2025-08-30,14830.62,Product Sale,expense,operations
2025-07-30,29214.45,Utility Bill,income,operations
2025-08-03,24902.95,Office Supplies,expense,marketing
2026-01-13,37064.1,Client Payment,expense,sales
2025-12-16,22174.84,Consulting Fee,income,travel
2025-07-05,37796.5,Consulting Fee,income,maintenance
2025-10-09,33971.49,Marketing Expense,expense,software
2025-12-10,34396.32,Utility Bill,income,software
2025-07-29,21262.17,Consulting Fee,expense,sales
2025-12-08,47466.88,Client Payment,income,marketing
2026-01-11,15916.7,Software Subscription,expense,utilities
2026-01-07,12440.69,Travel Expense,income,travel
2026-01-10,7560.27,Product Sale,expense,operations
2026-01-10,7593.58,Office Supplies,income,software
2025-07-27,22773.39,Travel Expense,income,utilities
2025-12-30,11070.8,Maintenance Cost,income,maintenance
2025-10-10,13790.71,Client Payment,expense,maintenance
2025-07-08,23967.91,Utility Bill,expense,travel
2025-11-23,35899.89,Consulting Fee,income,marketing
2025-08-06,15067.58,Marketing Expense,income,marketing
2025-12-08,25770.06,Consulting Fee,expense,software
2025-09-25,36881.29,Travel Expense,expense,software
2025-11-09,32057.22,Travel Expense,expense,training
2025-08-16,8705.82,Product Sale,expense,utilities
2025-11-27,11734.93,Travel Expense,income,training
2025-08-27,36326.48,Client Payment,income,marketing
2025-08-20,7242.89,Maintenance Cost,income,training
2025-12-07,45133.85,Consulting Fee,expense,software
2025-10-13,7418.41,Training Income,income,operations
2025-08-11,47883.11,Client Payment,income,marketing
2025-12-27,34636.9,Travel Expense,expense,operations
2025-10-06,41936.61,Travel Expense,income,utilities
2025-10-20,6570.12,Office Supplies,income,utilities
2025-09-17,34359.77,Product Sale,expense,maintenance
2026-01-04,471.19,Utility Bill,expense,operations
2026-01-18,14389.89,Consulting Fee,income,utilities
2025-11-21,32801.53,Office Supplies,income,software
2025-11-23,32146.98,Maintenance Cost,income,training
2025-07-13,49530.39,Software Subscription,income,sales
2025-10-15,46512.66,Product Sale,expense,travel
2025-07-30,49517.63,Training Income,income,maintenance
2025-08-21,28053.5,Maintenance Cost,income,travel
2025-11-18,45572.04,Office Supplies,income,sales
2026-01-17,44111.45,Training Income,expense,sales
2025-08-19,10695.14,Office Supplies,expense,utilities
2025-08-14,7869.5,Maintenance Cost,expense,travel
2025-11-28,36102.57,Office Supplies,income,software
2025-08-24,41813.96,Client Payment,income,maintenance
2025-10-27,38583.23,Training Income,income,travel
2026-01-04,49701.83,Client Payment,expense,operations
2025-07-24,17900.69,Product Sale,expense,software
2025-10-11,49676.53,Marketing Expense,expense,sales
2025-10-06,5686.38,Software Subscription,income,utilities
2025-07-11,49918.65,Utility Bill,expense,sales
2025-09-16,19311.59,Product Sale,expense,operations
2026-01-07,47941.33,Training Income,expense,utilities
2025-12-01,38675.38,Office Supplies,income,operations
2025-10-08,17508.33,Training Income,income,operations
2025-09-27,29919.77,Training Income,income,operations
2025-10-02,9142.34,Client Payment,income,operations
2025-08-06,33053.25,Office Supplies,expense,maintenance
2025-07-28,37432.64,Maintenance Cost,expense,training
2025-09-14,30676.06,Travel Expense,income,operations
2025-10-06,39281.43,Software Subscription,income,training
2026-01-09,2606.4,Travel Expense,income,sales
2025-10-29,5789.77,Office Supplies,income,operations
2025-09-23,38153.15,Office Supplies,expense,operations
2025-10-03,46452.76,Consulting Fee,expense,travel
2025-11-08,4663.48,Maintenance Cost,income,utilities
2025-07-10,13796.62,Client Payment,expense,utilities
2026-01-12,17022.19,Client Payment,income,marketing
2025-10-08,45414.55,Product Sale,expense,sales
2025-12-04,3918.5,Utility Bill,expense,utilities
2025-08-25,3248.75,Client Payment,income,travel
2025-07-30,15462.27,Consulting Fee,expense,training
2025-10-08,28592.49,Office Supplies,expense,software
2026-01-02,22632.51,Marketing Expense,expense,travel
2025-09-28,1310.45,Maintenance Cost,income,sales
2025-12-31,30932.28,Travel Expense,income,software
2025-09-21,32840.81,Software Subscription,expense,sales
2025-10-16,1085.41,Utility Bill,expense,operations
2025-09-18,49189.93,Client Payment,expense,operations
2025-09-13,39227.01,Marketing Expense,expense,software
2025-09-29,37719.77,Maintenance Cost,expense,sales
2025-11-24,19996.27,Maintenance Cost,expense,sales
2025-07-20,2998.62,Travel Expense,expense,utilities
2025-10-26,13555.88,Maintenance Cost,income,maintenance
2025-11-22,28533.95,Consulting Fee,expense,maintenance
2025-11-06,9717.19,Maintenance Cost,income,utilities
2025-09-16,40145.08,Office Supplies,income,marketing
2026-01-04,22883.14,Utility Bill,income,utilities
2025-11-09,31322.99,Utility Bill,income,travel
2025-10-16,28884.08,Software Subscription,income,sales
2025-12-20,44413.36,Software Subscription,expense,sales
2025-08-20,43184.13,Product Sale,expense,utilities
2025-08-19,7582.12,Product Sale,income,maintenance
2025-07-07,49149.44,Client Payment,expense,marketing
2025-12-22,8312.02,Consulting Fee,income,training
2025-12-08,49253.04,Utility Bill,income,travel
2025-09-27,45326.28,Training Income,income,utilities
2025-11-23,7867.15,Consulting Fee,expense,software
2025-12-17,19200.41,Marketing Expense,expense,utilities
2026-01-01,29233.73,Utility Bill,income,maintenance
2025-10-05,36327.63,Travel Expense,income,marketing
2025-09-09,6072.77,Utility Bill,expense,maintenance
2025-09-23,21735.54,Office Supplies,expense,marketing
2025-07-16,24297.06,Software Subscription,income,marketing
2025-11-20,38116.46,Utility Bill,expense,software
2025-10-13,24721.19,Maintenance Cost,expense,sales
2025-09-10,9421.09,Travel Expense,income,maintenance
2025-11-07,6956.75,Marketing Expense,income,marketing
2025-10-10,29842.29,Software Subscription,expense,software
2025-10-27,46616.73,Client Payment,expense,training
2025-10-30,14773.19,Client Payment,expense,utilities
2025-10-13,6327.53,Training Income,expense,training
2025-10-13,37890.62,Utility Bill,expense,software
2025-09-06,35430.99,Utility Bill,expense,sales
2025-10-31,35670.2,Product Sale,expense,travel
2025-12-08,47969.74,Marketing Expense,income,travel
2025-10-27,42490.03,Marketing Expense,income,training
2025-10-23,33666.84,Utility Bill,income,sales
2025-07-24,21674.24,Product Sale,income,operations
2025-12-11,46567.16,Maintenance Cost,income,travel
2025-07-15,27807.18,Marketing Expense,expense,marketing
2025-08-09,48092.66,Office Supplies,expense,marketing
2025-07-20,1902.76,Marketing Expense,expense,training
2025-11-02,39785.98,Utility Bill,expense,training
2025-12-24,1655.04,Office Supplies,expense,travel
2025-10-10,18726.22,Maintenance Cost,income,training
